dataset,prob,run,word,Group,label,block,loss,type,acc,acc_log
ESEN,60-40,6,gunfo,SP-EN,ES-,4,3.1438488960266113,reco,0.043116528540849686,-3.1438488960266113
ESEN,60-40,6,rirbo,SP-EN,ES-,4,2.8480727672576904,reco,0.05795590206980705,-2.8480727672576904
ESEN,60-40,6,polta,SP-EN,ES+,4,3.027597427368164,reco,0.04843186214566231,-3.027597427368164
ESEN,60-40,6,rerta,SP-EN,ES+,4,2.805511474609375,reco,0.06047583743929863,-2.805511474609375
ESEN,60-40,6,sasta,SP-EN,ES+,4,2.897559642791748,reco,0.05515766516327858,-2.897559642791748
ESEN,60-40,6,fimbe,SP-EN,ES-,4,2.5398929119110107,reco,0.07887484133243561,-2.5398929119110107
ESEN,60-40,6,derdo,SP-EN,ES+,4,3.0120089054107666,reco,0.049192752689123154,-3.0120089054107666
ESEN,60-40,6,lenda,SP-EN,ES+,4,2.6474766731262207,reco,0.07082970440387726,-2.6474769115448
ESEN,60-40,6,tista,SP-EN,ES+,4,2.7225654125213623,reco,0.06570596992969513,-2.7225654125213623
ESEN,60-40,6,londa,SP-EN,ES+,4,2.8040072917938232,reco,0.060566868633031845,-2.8040072917938232
ESEN,60-40,6,gulbe,SP-EN,ES-,4,2.8351452350616455,reco,0.05870999023318291,-2.8351454734802246
ESEN,60-40,6,pusta,SP-EN,ES+,4,3.1672542095184326,reco,0.042119089514017105,-3.1672542095184326
ESEN,60-40,6,nulpa,SP-EN,ES-,4,2.5333876609802246,reco,0.07938963174819946,-2.5333874225616455
ESEN,60-40,6,sutno,SP-EN,ES-,4,2.890199661254883,reco,0.05556511878967285,-2.890199661254883
ESEN,60-40,6,fosta,SP-EN,ES+,4,2.6344404220581055,reco,0.07175911962985992,-2.6344404220581055
ESEN,60-40,6,talta,SP-EN,ES+,4,2.8545310497283936,reco,0.05758281797170639,-2.8545310497283936
ESEN,60-40,6,rutno,SP-EN,ES-,4,2.899427890777588,reco,0.05505470559000969,-2.899427890777588
ESEN,60-40,6,donte,SP-EN,ES+,4,2.734898090362549,reco,0.06490061432123184,-2.734898090362549
ESEN,60-40,6,bulmo,SP-EN,ES-,4,2.9455034732818604,reco,0.05257558450102806,-2.9455034732818604
ESEN,60-40,6,sumne,SP-EN,ES-,4,3.158203601837158,reco,0.0425020270049572,-3.158203601837158
ESEN,60-40,6,sonto,SP-EN,ES+,4,2.8120405673980713,reco,0.06008226424455643,-2.8120405673980713
ESEN,60-40,6,rimpo,SP-EN,ES-,4,2.654362201690674,reco,0.07034369558095932,-2.654362201690674
ESEN,60-40,6,bompu,SP-EN,ES-,4,2.7040939331054688,reco,0.06693093478679657,-2.7040939331054688
ESEN,60-40,6,bipto,SP-EN,ES-,4,2.738314390182495,reco,0.06467927247285843,-2.738314390182495
ESEN,60-40,6,larta,SP-EN,ES+,4,3.082426071166992,reco,0.04584788903594017,-3.082426071166992
ESEN,60-40,6,susbe,SP-EN,ES-,4,2.7822067737579346,reco,0.061901748180389404,-2.7822067737579346
ESEN,60-40,6,dumle,SP-EN,ES-,4,2.7260093688964844,reco,0.0654800683259964,-2.7260093688964844
ESEN,60-40,6,perto,SP-EN,ES+,4,2.7919626235961914,reco,0.06130078807473183,-2.7919626235961914
ESEN,60-40,6,denra,SP-EN,ES+,4,3.058154344558716,reco,0.046974312514066696,-3.058154344558716
ESEN,60-40,6,malga,SP-EN,ES+,4,2.650606870651245,reco,0.07060835510492325,-2.650606870651245
ESEN,60-40,6,tunta,SP-EN,ES+,4,2.725397825241089,reco,0.06552013009786606,-2.725397825241089
ESEN,60-40,6,mupto,SP-EN,ES-,4,3.2190067768096924,reco,0.03999475762248039,-3.2190067768096924
ESEN,60-40,6,lesta,SP-EN,ES+,4,3.132753849029541,reco,0.043597571551799774,-3.132753849029541
ESEN,60-40,6,respa,SP-EN,ES+,4,3.004685401916504,reco,0.04955434426665306,-3.004685401916504
ESEN,60-40,6,ronta,SP-EN,ES+,4,2.9858813285827637,reco,0.05049498379230499,-2.9858813285827637
ESEN,60-40,6,tadmi,SP-EN,ES-,4,2.8168294429779053,reco,0.05979522317647934,-2.8168294429779053
ESEN,60-40,6,terta,SP-EN,ES+,4,2.821384906768799,reco,0.05952344834804535,-2.821384906768799
ESEN,60-40,6,dutno,SP-EN,ES-,4,2.7804758548736572,reco,0.062008991837501526,-2.7804758548736572
ESEN,60-40,6,dutno,SP-EN,ES-,5,2.749091386795044,reco,0.06398598104715347,-2.749091148376465
ESEN,60-40,6,fimbe,SP-EN,ES-,5,2.2332324981689453,reco,0.10718140751123428,-2.2332324981689453
ESEN,60-40,6,nulpa,SP-EN,ES-,5,2.2870523929595947,reco,0.1015653982758522,-2.2870523929595947
ESEN,60-40,6,rirbo,SP-EN,ES-,5,2.613774299621582,reco,0.07325752079486847,-2.613774299621582
ESEN,60-40,6,sutno,SP-EN,ES-,5,2.619187355041504,reco,0.07286204397678375,-2.619187355041504
ESEN,60-40,6,penra,SP-EN,ES+,5,2.391260862350464,reco,0.0915142223238945,-2.391260862350464
ESEN,60-40,6,denra,SP-EN,ES+,5,2.7731411457061768,reco,0.06246547773480415,-2.7731411457061768
ESEN,60-40,6,tunta,SP-EN,ES+,5,2.471024751663208,reco,0.08449823409318924,-2.471024751663208
ESEN,60-40,6,sumne,SP-EN,ES-,5,2.874586582183838,reco,0.056439466774463654,-2.874586582183838
ESEN,60-40,6,gurfo,SP-EN,ES-,5,2.4142837524414062,reco,0.08943137526512146,-2.4142837524414062
ESEN,60-40,6,derdo,SP-EN,ES+,5,2.680359363555908,reco,0.06853852421045303,-2.680359363555908
ESEN,60-40,6,fosta,SP-EN,ES+,5,2.414311408996582,reco,0.08942888677120209,-2.414311647415161
ESEN,60-40,6,talta,SP-EN,ES+,5,2.6007578372955322,reco,0.0742173045873642,-2.6007578372955322
ESEN,60-40,6,gunfo,SP-EN,ES-,5,2.8819191455841064,reco,0.0560271330177784,-2.8819191455841064
ESEN,60-40,6,lesta,SP-EN,ES+,5,2.83335280418396,reco,0.058815326541662216,-2.83335280418396
ESEN,60-40,6,relta,SP-EN,ES+,5,2.9064853191375732,reco,0.054667532444000244,-2.9064853191375732
ESEN,60-40,6,ranta,SP-EN,ES+,5,3.0521342754364014,reco,0.047257956117391586,-3.0521342754364014
ESEN,60-40,6,lenda,SP-EN,ES+,5,2.4397854804992676,reco,0.08717954903841019,-2.4397854804992676
ESEN,60-40,6,sulbe,SP-EN,ES-,5,2.965358018875122,reco,0.0515420138835907,-2.965358018875122
ESEN,60-40,6,rimpo,SP-EN,ES-,5,2.4047038555145264,reco,0.09029223024845123,-2.4047038555145264
ESEN,60-40,6,donte,SP-EN,ES+,5,2.557166337966919,reco,0.0775241032242775,-2.557166337966919
ESEN,60-40,6,tista,SP-EN,ES+,5,2.51865816116333,reco,0.08056765049695969,-2.51865816116333
ESEN,60-40,6,pusta,SP-EN,ES+,5,2.9163761138916016,reco,0.05412949621677399,-2.9163761138916016
ESEN,60-40,6,mulmo,SP-EN,ES-,5,2.5967965126037598,reco,0.07451188564300537,-2.5967965126037598
ESEN,60-40,6,dumle,SP-EN,ES-,5,2.4643731117248535,reco,0.08506213873624802,-2.4643733501434326
ESEN,60-40,6,tadmi,SP-EN,ES-,5,2.5418810844421387,reco,0.07871818542480469,-2.5418810844421387
ESEN,60-40,6,ripso,SP-EN,ES-,5,3.003641128540039,reco,0.049606118351221085,-3.003641128540039
ESEN,60-40,6,sasta,SP-EN,ES+,5,2.623483419418335,reco,0.07254969328641891,-2.623483419418335
ESEN,60-40,6,perto,SP-EN,ES+,5,2.5024709701538086,reco,0.08188243210315704,-2.5024707317352295
ESEN,60-40,6,larta,SP-EN,ES+,5,2.8122060298919678,reco,0.06007233262062073,-2.8122057914733887
ESEN,60-40,6,bipto,SP-EN,ES-,5,2.4627857208251953,reco,0.08519727736711502,-2.4627857208251953
ESEN,60-40,6,ronta,SP-EN,ES+,5,2.747088670730591,reco,0.06411424279212952,-2.747088670730591
ESEN,60-40,6,rulgo,SP-EN,ES-,5,2.915046215057373,reco,0.05420152470469475,-2.915046215057373
ESEN,60-40,6,terta,SP-EN,ES+,5,2.5634372234344482,reco,0.07703948020935059,-2.5634372234344482
ESEN,60-40,6,gulbe,SP-EN,ES-,5,2.5735340118408203,reco,0.07626554369926453,-2.5735340118408203
ESEN,60-40,6,susbe,SP-EN,ES-,5,2.550187110900879,reco,0.07806704938411713,-2.550187110900879
ESEN,60-40,6,bompu,SP-EN,ES-,5,2.4387195110321045,reco,0.0872725248336792,-2.4387195110321045
ESEN,60-40,6,respa,SP-EN,ES+,5,2.7312726974487305,reco,0.06513634324073792,-2.7312726974487305
ESEN,60-40,6,rutno,SP-EN,ES-,5,2.696594476699829,reco,0.06743477284908295,-2.696594476699829
ESEN,60-40,6,londa,SP-EN,ES+,5,2.6501212120056152,reco,0.07064265757799149,-2.6501212120056152
ESEN,60-40,6,sonto,SP-EN,ES+,5,2.6248679161071777,reco,0.07244932651519775,-2.6248679161071777
ESEN,60-40,6,rerta,SP-EN,ES+,5,2.6765522956848145,reco,0.0687999501824379,-2.6765522956848145
ESEN,60-40,6,mupto,SP-EN,ES-,5,2.8993968963623047,reco,0.055056411772966385,-2.8993968963623047
ESEN,60-40,6,malga,SP-EN,ES+,5,2.3515625,reco,0.09522025287151337,-2.351562738418579
ESEN,60-40,6,polta,SP-EN,ES+,5,2.868159055709839,reco,0.05680340155959129,-2.868159055709839
ESEN,60-40,6,dagmo,SP-EN,ES-,5,2.6279616355895996,reco,0.07222554087638855,-2.6279616355895996
ESEN,60-40,6,bulmo,SP-EN,ES-,5,2.689751148223877,reco,0.06789783388376236,-2.689751148223877
ESEN,60-40,6,mimbo,SP-EN,ES-,5,2.466981887817383,reco,0.08484052121639252,-2.466981887817383
ESEN,60-40,6,perto,SP-EN,ES+,0,14.297666549682617,prod,6.17450468499826e-07,-14.297666984617257
ESEN,60-40,6,polta,SP-EN,ES+,0,11.020193099975586,prod,1.6367819454805096e-05,-11.020193379191872
ESEN,60-40,6,sulbe,SP-EN,ES-,0,18.030969619750977,prod,1.476554269591107e-08,-18.030969566861412
ESEN,60-40,6,londa,SP-EN,ES+,0,13.294628143310547,prod,1.6835115039848011e-06,-13.294628764994824
ESEN,60-40,6,sonto,SP-EN,ES+,0,12.184747695922852,prod,5.107765209179599e-06,-12.184748586163732
ESEN,60-40,6,dagmo,SP-EN,ES-,0,15.706942558288574,prod,1.5085545895296032e-07,-15.70694368404145
ESEN,60-40,6,nulpa,SP-EN,ES-,0,16.143550872802734,prod,9.74865783845268e-08,-16.143551126012884
ESEN,60-40,6,dumle,SP-EN,ES-,0,15.484001159667969,prod,1.8853139281169876e-07,-15.484001303809498
ESEN,60-40,6,sumne,SP-EN,ES-,0,15.98962116241455,prod,1.1370921658791058e-07,-15.989621378895464
ESEN,60-40,6,malga,SP-EN,ES+,0,12.39695930480957,prod,4.131129600133831e-06,-12.39695967746034
ESEN,60-40,6,fosta,SP-EN,ES+,0,10.338749885559082,prod,3.23547741712051e-05,-10.33874896919799
ESEN,60-40,6,gunfo,SP-EN,ES-,0,14.0486421585083,prod,7.92049387805653e-07,-14.048642088735715
ESEN,60-40,6,respa,SP-EN,ES+,0,11.780162811279297,prod,7.654913081087776e-06,-11.78016288344714
ESEN,60-40,6,penra,SP-EN,ES+,0,15.078373908996582,prod,2.828430791049528e-07,-15.078373583885266
ESEN,60-40,6,gulbe,SP-EN,ES-,0,14.021098136901855,prod,8.141673561303081e-07,-14.0210998948644
ESEN,60-40,6,rerta,SP-EN,ES+,0,14.031792640686035,prod,8.05507601198451e-07,-14.031793197752615
ESEN,60-40,6,fimbe,SP-EN,ES-,0,12.870874404907227,prod,2.5718781878895693e-06,-12.870874113562106
ESEN,60-40,6,sasta,SP-EN,ES+,0,11.778973579406738,prod,7.664022141571308e-06,-11.778973628263966
ESEN,60-40,6,tista,SP-EN,ES+,0,12.525413513183594,prod,3.633136414435755e-06,-12.525414256727762
ESEN,60-40,6,tadmi,SP-EN,ES-,0,18.41686248779297,prod,1.0038251203515059e-08,-18.416862920771262
ESEN,60-40,6,pusta,SP-EN,ES+,0,10.90371322631836,prod,1.838981062628242e-05,-10.90371381704748
ESEN,60-40,6,ripso,SP-EN,ES-,0,15.916626930236816,prod,1.2231975056066693e-07,-15.916627314563565
ESEN,60-40,6,larta,SP-EN,ES+,0,12.219320297241211,prod,4.934196446369344e-06,-12.21932072582008
ESEN,60-40,6,ronta,SP-EN,ES+,0,9.245587348937988,prod,9.653665280459318e-05,-9.245587799924122
ESEN,60-40,6,ranta,SP-EN,ES+,0,9.037301063537598,prod,0.0001188913158574295,-9.037300794298819
ESEN,60-40,6,susbe,SP-EN,ES-,0,12.444375991821289,prod,3.9398139632665036e-06,-12.44437705321426
ESEN,60-40,6,bulmo,SP-EN,ES-,0,13.53836441040039,prod,1.3193592740779132e-06,-13.53836433763577
ESEN,60-40,6,rirbo,SP-EN,ES-,0,18.974668502807617,prod,5.74653018462629e-09,-18.974669610436013
ESEN,60-40,6,gurfo,SP-EN,ES-,0,13.038138389587402,prod,2.1757472185616753e-06,-13.038138403659003
ESEN,60-40,6,talta,SP-EN,ES+,0,7.539821624755859,prod,0.0005314919171291354,-7.539822567957109
ESEN,60-40,6,bipto,SP-EN,ES-,0,13.605649948120117,prod,1.2335064096554425e-06,-13.605649704674779
ESEN,60-40,6,derdo,SP-EN,ES+,0,13.449481964111328,prod,1.4419971527178437e-06,-13.449481493640329
ESEN,60-40,6,lenda,SP-EN,ES+,0,9.84361457824707,prod,5.308508236553426e-05,-9.843614603921637
ESEN,60-40,6,donte,SP-EN,ES+,0,12.026305198669434,prod,5.984696698366518e-06,-12.026304897203117
ESEN,60-40,6,rulgo,SP-EN,ES-,0,12.825004577636719,prod,2.6925947232786496e-06,-12.8250052481155
ESEN,60-40,6,rutno,SP-EN,ES-,0,14.16666316986084,prod,7.038767858790874e-07,-14.166662516164282
ESEN,60-40,6,denra,SP-EN,ES+,0,11.233481407165527,prod,1.3223945430405086e-05,-11.233481324011455
ESEN,60-40,6,relta,SP-EN,ES+,0,8.489287376403809,prod,0.0002056596883846424,-8.489287753361099
ESEN,60-40,6,lesta,SP-EN,ES+,0,9.970335006713867,prod,4.6766909283269406e-05,-9.97033467172696
ESEN,60-40,6,mulmo,SP-EN,ES-,0,10.098625183105469,prod,4.113604965138033e-05,-10.098625700435917
ESEN,60-40,6,dutno,SP-EN,ES-,0,15.638594627380371,prod,1.615268840955216e-07,-15.63859424314971
ESEN,60-40,6,bompu,SP-EN,ES-,0,18.219003677368164,prod,1.2234524870113605e-08,-18.219003974470425
ESEN,60-40,6,tunta,SP-EN,ES+,0,7.727975845336914,prod,0.0004403342605971062,-7.72797643628993
ESEN,60-40,6,mimbo,SP-EN,ES-,0,11.90917682647705,prod,6.728375986595769e-06,-11.9091767529972
ESEN,60-40,6,mupto,SP-EN,ES-,0,12.665959358215332,prod,3.1567714259350083e-06,-12.665960753310825
ESEN,60-40,6,terta,SP-EN,ES+,0,7.571451663970947,prod,0.0005149446829634699,-7.571451074791008
ESEN,60-40,6,rimpo,SP-EN,ES-,0,9.577011108398438,prod,6.930373429017283e-05,-9.577011767359128
ESEN,60-40,6,sutno,SP-EN,ES-,0,11.29509162902832,prod,1.2433794979242347e-05,-11.295092390974128
ESEN,60-40,6,respa,SP-EN,ES+,1,7.3901495933532715,prod,0.0006173035634446117,-7.390149655950903
ESEN,60-40,6,bipto,SP-EN,ES-,1,8.6396484375,prod,0.0001769489223527039,-8.639649441314523
ESEN,60-40,6,mupto,SP-EN,ES-,1,9.945115089416504,prod,4.796131645202275e-05,-9.945115779223737
ESEN,60-40,6,tadmi,SP-EN,ES-,1,11.434356689453125,prod,1.0817372235464769e-05,-11.434357175828628
ESEN,60-40,6,gurfo,SP-EN,ES-,1,7.834413528442383,prod,0.00039587425002266435,-7.83441394758743
ESEN,60-40,6,sasta,SP-EN,ES+,1,8.425880432128906,prod,0.00021912226115411215,-8.425880713812456
ESEN,60-40,6,ronta,SP-EN,ES+,1,6.150365829467773,prod,0.0021327021115310715,-6.150365506287099
ESEN,60-40,6,dumle,SP-EN,ES-,1,7.850109100341797,prod,0.00038970946064637474,-7.850109069172241
ESEN,60-40,6,rutno,SP-EN,ES-,1,7.65826940536499,prod,0.00047212364831286245,-7.658269639921481
ESEN,60-40,6,mimbo,SP-EN,ES-,1,8.790724754333496,prod,0.00015213763360851927,-8.790724962555
ESEN,60-40,6,bulmo,SP-EN,ES-,1,7.6361165046691895,prod,0.0004826994536615807,-7.636116347136916
ESEN,60-40,6,ranta,SP-EN,ES+,1,5.831772804260254,prod,0.002932873045665965,-5.831772774728968
ESEN,60-40,6,sumne,SP-EN,ES-,1,9.20263957977295,prod,0.00010077303057809552,-9.202639791914642
ESEN,60-40,6,talta,SP-EN,ES+,1,6.098631381988525,prod,0.002245939129272412,-6.098631524870898
ESEN,60-40,6,rirbo,SP-EN,ES-,1,12.42847728729248,prod,4.002953450845822e-06,-12.42847810658857
ESEN,60-40,6,tista,SP-EN,ES+,1,7.8616108894348145,prod,0.0003852527451111112,-7.861610958257674
ESEN,60-40,6,rerta,SP-EN,ES+,1,7.724447727203369,prod,0.000441890725920578,-7.724447932876098
ESEN,60-40,6,polta,SP-EN,ES+,1,5.574837684631348,prod,0.0037920929354988723,-5.574837186583021
ESEN,60-40,6,terta,SP-EN,ES+,1,5.922134876251221,prod,0.0026794735482541703,-5.922134940974282
ESEN,60-40,6,fimbe,SP-EN,ES-,1,8.614645004272461,prod,0.00018142919950331162,-8.614645065743666
ESEN,60-40,6,relta,SP-EN,ES+,1,5.853775501251221,prod,0.002869048435012621,-5.853774859932097
ESEN,60-40,6,dagmo,SP-EN,ES-,1,9.646782875061035,prod,6.463311826961653e-05,-9.64678361183207
ESEN,60-40,6,sutno,SP-EN,ES-,1,6.284183979034424,prod,0.0018655794918348875,-6.284183554667146
ESEN,60-40,6,sonto,SP-EN,ES+,1,8.129351615905762,prod,0.00029475944189672994,-8.129350985483166
ESEN,60-40,6,nulpa,SP-EN,ES-,1,11.223230361938477,prod,1.3360205046597376e-05,-11.223230042174347
ESEN,60-40,6,rulgo,SP-EN,ES-,1,7.035447120666504,prod,0.0008801250611997632,-7.035446545589671
ESEN,60-40,6,malga,SP-EN,ES+,1,10.428963661193848,prod,2.956369050440171e-05,-10.428963621760964
ESEN,60-40,6,gulbe,SP-EN,ES-,1,8.685542106628418,prod,0.00016901182718581098,-8.685541862141926
ESEN,60-40,6,ripso,SP-EN,ES-,1,8.97464656829834,prod,0.00012657877045931312,-8.974645752210561
ESEN,60-40,6,perto,SP-EN,ES+,1,6.928437232971191,prod,0.0009795308956876139,-6.928436778772263
ESEN,60-40,6,gunfo,SP-EN,ES-,1,6.894367218017578,prod,0.0010134776743306187,-6.894367620602345
ESEN,60-40,6,bompu,SP-EN,ES-,1,12.041666030883789,prod,5.893463265131677e-06,-12.041666742415073
ESEN,60-40,6,tunta,SP-EN,ES+,1,7.048929214477539,prod,0.0008683386309454968,-7.048928791566602
ESEN,60-40,6,donte,SP-EN,ES+,1,8.427156448364258,prod,0.0002188428769986975,-8.4271565422699
ESEN,60-40,6,londa,SP-EN,ES+,1,7.743730545043945,prod,0.0004334513993023041,-7.7437308803648275
ESEN,60-40,6,larta,SP-EN,ES+,1,8.666441917419434,prod,0.00017227095668686477,-8.666441991106053
ESEN,60-40,6,lenda,SP-EN,ES+,1,6.800389766693115,prod,0.0011133413722030083,-6.800389540146082
ESEN,60-40,6,denra,SP-EN,ES+,1,7.6929121017456055,prod,0.00045604816602259977,-7.692912126785509
ESEN,60-40,6,dutno,SP-EN,ES-,1,7.885444164276123,prod,0.0003761796088347866,-7.885443845557377
ESEN,60-40,6,fosta,SP-EN,ES+,1,8.057523727416992,prod,0.0003167102550819316,-8.05752322388321
ESEN,60-40,6,sulbe,SP-EN,ES-,1,7.38258171081543,prod,0.000621993176185557,-7.382581436048044
ESEN,60-40,6,derdo,SP-EN,ES+,1,8.866507530212402,prod,0.00014103422382727343,-8.866507974859124
ESEN,60-40,6,pusta,SP-EN,ES+,1,8.08337116241455,prod,0.0003086287201719852,-8.083371556351377
ESEN,60-40,6,rimpo,SP-EN,ES-,1,7.323744773864746,prod,0.0006596869657844956,-7.3237451297228215
ESEN,60-40,6,lesta,SP-EN,ES+,1,8.302672386169434,prod,0.00024785359143215333,-8.30267234325709
ESEN,60-40,6,susbe,SP-EN,ES-,1,8.776625633239746,prod,0.00015429782539613741,-8.776625892044196
ESEN,60-40,6,mulmo,SP-EN,ES-,1,6.234906196594238,prod,0.0019598128662997754,-6.234906286675536
ESEN,60-40,6,penra,SP-EN,ES+,1,10.23946475982666,prod,3.573196495488938e-05,-10.239464892901795
ESEN,60-40,6,dagmo,SP-EN,ES-,2,7.331588268280029,prod,0.0006545329039127163,-7.331588700520127
ESEN,60-40,6,sutno,SP-EN,ES-,2,5.019441604614258,prod,0.006608214984469329,-5.019441709323349
ESEN,60-40,6,malga,SP-EN,ES+,2,6.425955295562744,prod,0.0016189870257466864,-6.425954618063847
ESEN,60-40,6,ripso,SP-EN,ES-,2,6.578436851501465,prod,0.0013900207241536978,-6.578436622487589
ESEN,60-40,6,mupto,SP-EN,ES-,2,7.874825954437256,prod,0.0003801952043718763,-7.874825741424855
ESEN,60-40,6,tunta,SP-EN,ES+,2,5.834495544433594,prod,0.0029248982919871515,-5.834495570873081
ESEN,60-40,6,bulmo,SP-EN,ES-,2,5.4951300621032715,prod,0.004106722804974803,-5.495129939595741
ESEN,60-40,6,gurfo,SP-EN,ES-,2,6.911056995391846,prod,0.0009967040487690718,-6.911056673824867
ESEN,60-40,6,gunfo,SP-EN,ES-,2,4.759675979614258,prod,0.008568379885471027,-4.759676609112874
ESEN,60-40,6,terta,SP-EN,ES+,2,5.231109142303467,prod,0.005347593807196657,-5.231108574908813
ESEN,60-40,6,ronta,SP-EN,ES+,2,5.612708568572998,prod,0.0036511660007579,-5.612708710139309
ESEN,60-40,6,relta,SP-EN,ES+,2,4.691699981689453,prod,0.009171082302185557,-4.691699973267694
ESEN,60-40,6,respa,SP-EN,ES+,2,5.870774269104004,prod,0.002820688902594461,-5.87077413216631
ESEN,60-40,6,sonto,SP-EN,ES+,2,6.2187581062316895,prod,0.0019917157095067275,-6.218758846115724
ESEN,60-40,6,perto,SP-EN,ES+,2,5.633512020111084,prod,0.003575995592214611,-5.633511654273807
ESEN,60-40,6,gulbe,SP-EN,ES-,2,5.873374938964844,prod,0.0028133617606125117,-5.873375154610311
ESEN,60-40,6,talta,SP-EN,ES+,2,5.217662334442139,prod,0.005419984000857177,-5.217662415406308
ESEN,60-40,6,londa,SP-EN,ES+,2,5.443114280700684,prod,0.004325989677731418,-5.443114337554112
ESEN,60-40,6,sasta,SP-EN,ES+,2,7.331326007843018,prod,0.0006547051658310607,-7.331325552169465
ESEN,60-40,6,bipto,SP-EN,ES-,2,7.282198429107666,prod,0.0006876722246431711,-7.282198251223695
ESEN,60-40,6,fosta,SP-EN,ES+,2,5.8991265296936035,prod,0.002741838748076679,-5.899126507712536
ESEN,60-40,6,mimbo,SP-EN,ES-,2,7.084650039672852,prod,0.0008378677007382166,-7.084650344959824
ESEN,60-40,6,denra,SP-EN,ES+,2,4.74846887588501,prod,0.008664951000099801,-4.748469010752681
ESEN,60-40,6,susbe,SP-EN,ES-,2,5.471537113189697,prod,0.004204764340913533,-5.471537029716604
ESEN,60-40,6,bompu,SP-EN,ES-,2,8.871726036071777,prod,0.00014030026779569685,-8.871725662121424
ESEN,60-40,6,pusta,SP-EN,ES+,2,5.314312934875488,prod,0.00492065876183389,-5.314312862759328
ESEN,60-40,6,tista,SP-EN,ES+,2,6.698494911193848,prod,0.0012327655020765687,-6.698495257740104
ESEN,60-40,6,fimbe,SP-EN,ES-,2,7.516414642333984,prod,0.000544079299379189,-7.516415550814252
ESEN,60-40,6,rirbo,SP-EN,ES-,2,9.750993728637695,prod,5.823680464922188e-05,-9.750993020807268
ESEN,60-40,6,penra,SP-EN,ES+,2,6.70676326751709,prod,0.0012226154196468548,-6.706762928272791
ESEN,60-40,6,rerta,SP-EN,ES+,2,6.743871212005615,prod,0.0011780781245759073,-6.74387087627785
ESEN,60-40,6,rulgo,SP-EN,ES-,2,6.730055332183838,prod,0.0011944665235925052,-6.730055617047384
ESEN,60-40,6,lesta,SP-EN,ES+,2,5.832642078399658,prod,0.002930325489888927,-5.832641773423761
ESEN,60-40,6,sumne,SP-EN,ES-,2,8.046762466430664,prod,0.00032013677242151206,-8.046762239668544
ESEN,60-40,6,tadmi,SP-EN,ES-,2,9.201900482177734,prod,0.000100847587966551,-9.201900210889724
ESEN,60-40,6,lenda,SP-EN,ES+,2,5.162445068359375,prod,0.0057276779321289596,-5.162445077837379
ESEN,60-40,6,derdo,SP-EN,ES+,2,7.154979705810547,prod,0.0007809654575005287,-7.15497963765516
ESEN,60-40,6,donte,SP-EN,ES+,2,6.569608688354492,prod,0.0014023464398329989,-6.569608416877077
ESEN,60-40,6,dumle,SP-EN,ES-,2,7.122231960296631,prod,0.0008069631425613288,-7.122232562904209
ESEN,60-40,6,rutno,SP-EN,ES-,2,7.232445240020752,prod,0.0007227515076772629,-7.232445091041267
ESEN,60-40,6,rimpo,SP-EN,ES-,2,6.31146240234375,prod,0.0018153769569582063,-6.311462143045724
ESEN,60-40,6,dutno,SP-EN,ES-,2,6.842378616333008,prod,0.001067560824739585,-6.84237883580595
ESEN,60-40,6,ranta,SP-EN,ES+,2,5.844542980194092,prod,0.0028956589491796643,-5.8445425775608895
ESEN,60-40,6,mulmo,SP-EN,ES-,2,5.719913482666016,prod,0.0032799920918260205,-5.719914267617644
ESEN,60-40,6,polta,SP-EN,ES+,2,6.101119518280029,prod,0.002240358326353997,-6.101119458786244
ESEN,60-40,6,nulpa,SP-EN,ES-,2,8.892879486083984,prod,0.00013736337210755505,-8.892880792262037
ESEN,60-40,6,sulbe,SP-EN,ES-,2,6.405219078063965,prod,0.0016529084279617193,-6.405218859160071
ESEN,60-40,6,larta,SP-EN,ES+,2,7.050912380218506,prod,0.0008666179164685014,-7.050912374433566
ESEN,60-40,6,tunta,SP-EN,ES+,3,5.330556869506836,prod,0.0048413728302805865,-5.330556955852604
