data,label,freq,split,len
coctel,ESP,3.233581,train,6
comadreja,ESP,3.887068,train,9
aferrar,ESP,2.590951,train,7
eludir,ESP,3.813668,train,6
desechar,ESP,3.393155,train,8
mauro,ESP,3.698726,train,5
sumarial,ESP,2.516091,train,8
amabilidad,ESP,3.6975949999999997,train,10
varon,ESP,4.0968919999999995,train,5
cortijo,ESP,3.348727,train,7
disyuncion,ESP,2.590951,train,10
invocacion,ESP,3.6230330000000004,train,10
jugada,ESP,4.019896,train,6
foton,ESP,3.035517,train,5
verde,ESP,4.903992,train,5
maternidad,ESP,3.6916089999999997,train,10
excremento,ESP,2.884682,train,10
altivo,ESP,3.244164,train,6
mercenario,ESP,3.2877440000000004,train,10
calvinista,ESP,2.968136,train,10
ginebrino,ESP,2.403865,train,9
quimera,ESP,3.432415,train,7
clavel,ESP,3.2218869999999997,train,6
jornalero,ESP,2.884682,train,9
lauda,ESP,2.710427,train,5
alta,ESP,5.139709,train,4
movimiento,ESP,5.228825,train,10
azofra,ESP,2.583652,train,6
bacteria,ESP,3.586221,train,8
inri,ESP,2.441189,train,4
saluda,ESP,3.5873169999999996,train,6
dar,ESP,5.478972,train,3
corista,ESP,2.891982,train,7
agricultor,ESP,3.669831,train,10
pertenecer,ESP,4.014061,train,10
anticipado,ESP,3.548798,train,10
redoble,ESP,2.854193,train,7
raya,ESP,3.855179,train,4
machismo,ESP,2.994644,train,8
mazonado,ESP,2.4093970000000002,train,8
ceniza,ESP,3.8046900000000003,train,6
florido,ESP,3.2811470000000003,train,7
almohade,ESP,2.9526790000000003,train,8
negrita,ESP,3.4126830000000004,train,7
estira,ESP,3.179223,train,6
maquinista,ESP,3.355003,train,10
piel,ESP,4.673527,train,4
califato,ESP,3.4044209999999997,train,8
pistola,ESP,4.121151,train,7
glaucoma,ESP,2.6421040000000002,train,8
suelo,ESP,5.105765,train,5
mega,ESP,3.596346,train,4
merengue,ESP,3.251343,train,8
chapitel,ESP,2.553163,train,8
areopago,ESP,2.494042,train,8
ahorita,ESP,2.61214,train,7
desmedro,ESP,2.59813,train,8
marcado,ESP,4.355999,train,7
dador,ESP,2.7836119999999998,train,5
significar,ESP,4.134399,train,10
indiscreta,ESP,3.4261129999999995,train,10
cacereno,ESP,2.553163,train,8
picotear,ESP,2.7928029999999997,train,8
fijo,ESP,4.275498000000001,train,4
fugazmente,ESP,2.930071,train,10
camarlengo,ESP,2.6421040000000002,train,10
advertido,ESP,3.9476150000000003,train,9
morada,ESP,4.1215779999999995,train,6
siemens,ESP,3.540341,train,7
enmendar,ESP,3.3891410000000004,train,8
marana,ESP,3.284092,train,6
expensas,ESP,3.712621,train,8
violar,ESP,3.645628,train,6
prontuario,ESP,2.398261,train,10
salazon,ESP,2.91317,train,7
extasis,ESP,3.8153980000000005,train,7
comedido,ESP,3.513504,train,8
arpa,ESP,3.634968,train,4
abuela,ESP,4.252843,train,6
tenencia,ESP,3.5203699999999998,train,8
divo,ESP,2.632344,train,4
lisonja,ESP,3.1319060000000003,train,7
aduar,ESP,2.4308490000000003,train,5
episcopado,ESP,3.267645,train,10
espolon,ESP,3.0406869999999997,train,7
alfabeto,ESP,3.994358,train,8
preventivo,ESP,3.4731910000000004,train,10
denigrante,ESP,2.5873169999999996,train,10
noventa,ESP,4.167676999999999,train,7
mafioso,ESP,3.102835,train,7
nudismo,ESP,2.392584,train,7
augurio,ESP,3.153244,train,7
participio,ESP,2.842184,train,10
mariquita,ESP,3.102835,train,9
desaforado,ESP,2.726614,train,10
derribado,ESP,3.6062410000000003,train,9
lunatico,ESP,2.60868,train,8
bienio,ESP,2.9558150000000003,train,6
educador,ESP,3.3993870000000004,train,8
parchis,ESP,2.676123,train,7
laconismo,ESP,2.456252,train,9
histeria,ESP,3.430848,train,8
centeno,ESP,3.4848980000000003,train,7
lota,ESP,2.819266,train,4
imperativo,ESP,3.7973269999999997,train,10
bebedero,ESP,2.392584,train,8
taquillero,ESP,2.446268,train,10
guisado,ESP,2.879126,train,7
rigor,ESP,4.306467,train,5
cabecilla,ESP,3.275198,train,9
policial,ESP,4.405032,train,8
quintin,ESP,3.204617,train,7
estireno,ESP,2.981592,train,8
poleo,ESP,2.657898,train,5
frecuente,ESP,4.369766,train,9
trasmitir,ESP,2.974168,train,9
cercenar,ESP,2.6051919999999997,train,8
braza,ESP,2.873498,train,5
cuadro,ESP,4.6494089999999995,train,6
tromba,ESP,3.0196259999999997,train,6
asercion,ESP,2.6701330000000003,train,8
mesianico,ESP,2.704895,train,9
carta,ESP,5.084711,train,5
vegetacion,ESP,4.312625,train,10
pelicano,ESP,2.759743,train,8
mahon,ESP,3.446269,train,5
gesta,ESP,3.513071,train,5
unicelular,ESP,2.498542,train,10
obediencia,ESP,4.025254,train,10
fariseo,ESP,2.516091,train,7
luxacion,ESP,2.560988,train,8
blanco,ESP,5.106737,train,6
inquilina,ESP,2.537076,train,9
cristo,ESP,4.766318,train,6
peruana,ESP,4.155913,train,7
vespertino,ESP,3.279668,train,10
escuadra,ESP,3.963863,train,8
desventaja,ESP,3.856555,train,10
duodeno,ESP,2.749816,train,7
enderezado,ESP,2.4308490000000003,train,10
lenticular,ESP,2.403865,train,10
marginada,ESP,2.873498,train,9
boyante,ESP,2.657898,train,7
mandoble,ESP,2.484897,train,8
sombrio,ESP,3.827111,train,7
venir,ESP,4.586404,train,5
ribera,ESP,4.230853,train,6
mesmo,ESP,3.494041,train,5
blindaje,ESP,3.6395230000000005,train,8
reparador,ESP,2.774221,train,9
salir,ESP,5.036906,train,5
cardiaca,ESP,3.234404,train,8
astracan,ESP,2.615573,train,8
demoler,ESP,3.0752509999999997,train,7
exotismo,ESP,2.827741,train,8
pagar,ESP,4.737906,train,5
zafra,ESP,3.2210400000000003,train,5
torturar,ESP,3.108367,train,8
antecesora,ESP,2.971163,train,10
fidelidad,ESP,4.059791000000001,train,9
visor,ESP,3.3041620000000003,train,5
profesar,ESP,2.966615,train,8
discusion,ESP,4.509069,train,9
salceda,ESP,2.425585,train,7
bocana,ESP,2.59813,train,6
nitroso,ESP,2.446268,train,7
apio,ESP,3.0394,train,4
henry,ESP,4.399556,train,5
albergue,ESP,3.675528,train,8
refineria,ESP,3.2906449999999996,train,9
dina,ESP,3.682618,train,4
senda,ESP,4.035647,train,5
lima,ESP,4.69181,train,4
aguacero,ESP,3.262279,train,8
per,ESP,4.280851999999999,train,3
denuedo,ESP,2.951103,train,7
meditativo,ESP,2.516091,train,10
viciosa,ESP,3.194817,train,7
fruto,ESP,4.54772,train,5
subjefe,ESP,2.759743,train,7
barrial,ESP,2.759743,train,7
arraigar,ESP,2.92001,train,8
atlas,ESP,3.8979120000000003,train,5
seducir,ESP,3.4532809999999996,train,7
sansa,ESP,2.375093,train,5
pugilato,ESP,2.532959,train,8
bombona,ESP,2.704895,train,7
notar,ESP,4.196077,train,5
demagogo,ESP,2.6421040000000002,train,8
brocha,ESP,2.790524,train,6
aventurera,ESP,2.946339,train,10
choclo,ESP,2.757283,train,6
prontitud,ESP,3.369103,train,9
gozar,ESP,4.067952,train,5
barbara,ESP,4.031598000000001,train,7
catarro,ESP,2.66099,train,7
habilidoso,ESP,2.842184,train,10
acuse,ESP,3.0329080000000004,train,5
herbicida,ESP,2.541153,train,9
telefonia,ESP,4.1008260000000005,train,9
ondulacion,ESP,2.664059,train,10
gramatical,ESP,3.443736,train,10
vals,ESP,3.515661,train,4
asbesto,ESP,2.7621900000000004,train,7
piojo,ESP,2.980118,train,5
prior,ESP,3.5567019999999996,train,5
bufido,ESP,2.4755580000000004,train,6
rizoma,ESP,2.8381060000000002,train,6
pregunta,ESP,5.074218,train,8
libacion,ESP,2.579956,train,8
caneria,ESP,2.4894939999999997,train,7
balompie,ESP,3.180156,train,8
declive,ESP,3.9308989999999997,train,7
arbitral,ESP,3.408296,train,8
pensar,ESP,5.006231,train,6
montera,ESP,2.91317,train,7
girar,ESP,3.900404,train,5
simpatizar,ESP,2.648491,train,10
rey,ESP,5.516478,train,3
lirico,ESP,3.6752300000000004,train,6
apellido,ESP,4.253394,train,8
concha,ESP,4.063219999999999,train,6
altea,ESP,3.035517,train,5
cincel,ESP,2.897376,train,6
cana,ESP,3.36364,train,4
redil,ESP,2.75232,train,5
colombo,ESP,3.416486,train,7
colcha,ESP,3.0169200000000003,train,6
bendito,ESP,3.6379019999999995,train,7
perrito,ESP,3.143214,train,7
elitista,ESP,3.0394,train,8
imputacion,ESP,3.4132279999999997,train,10
juncal,ESP,2.974168,train,6
pedida,ESP,2.958928,train,6
presidente,ESP,5.960119000000001,train,10
salvo,ESP,4.689451,train,5
riza,ESP,2.654785,train,4
mota,ESP,3.3744980000000004,train,4
ferreria,ESP,2.4755580000000004,train,8
azotado,ESP,3.130864,train,7
relegar,ESP,2.7621900000000004,train,7
cubana,ESP,4.154136,train,6
granizada,ESP,2.690747,train,9
homerico,ESP,2.6421040000000002,train,8
malecon,ESP,3.136052,train,7
cuero,ESP,4.198049,train,5
noticiero,ESP,3.443228,train,9
carboxilo,ESP,2.532959,train,9
cortinaje,ESP,2.425585,train,9
vitoriano,ESP,3.109465,train,9
costero,ESP,3.4422099999999998,train,7
alzamiento,ESP,3.5698160000000003,train,10
osado,ESP,3.4104949999999996,train,5
sufismo,ESP,2.682032,train,7
pulido,ESP,3.482582,train,6
pedaneo,ESP,2.865879,train,7
precavido,ESP,2.9447389999999998,train,9
invertir,ESP,4.1727300000000005,train,8
enjuto,ESP,3.010081,train,6
vaca,ESP,4.165079,train,4
alistado,ESP,2.645309,train,8
morosidad,ESP,2.966615,train,9
cotizado,ESP,2.902705,train,8
ecografia,ESP,2.8462240000000003,train,9
arqueada,ESP,2.553163,train,8
malo,ESP,4.476972,train,4
aja,ESP,2.882838,train,3
gamo,ESP,2.897376,train,4
canalizar,ESP,3.381588,train,9
mutua,ESP,4.047823,train,5
chillon,ESP,2.8128,train,7
neoclasica,ESP,3.247369,train,10
avizor,ESP,2.5117700000000003,train,6
ranura,ESP,3.147254,train,6
barcino,ESP,2.6189810000000002,train,7
suso,ESP,3.244967,train,4
junior,ESP,3.256845,train,6
alon,ESP,2.710427,train,4
ambar,ESP,3.354379,train,5
sufijo,ESP,3.398825,train,6
talion,ESP,2.4894939999999997,train,6
suceso,ESP,4.305630000000001,train,6
carolina,ESP,4.159349,train,8
unico,ESP,5.306168,train,5
encendido,ESP,3.8260589999999994,train,9
job,ESP,3.501665,train,3
palentina,ESP,3.100602,train,9
hincar,ESP,2.583652,train,6
placentero,ESP,3.125612,train,10
aguardar,ESP,3.452287,train,8
membrillo,ESP,2.902705,train,9
imprenta,ESP,4.186630999999999,train,8
mutilado,ESP,3.086958,train,8
raza,ESP,4.670314,train,4
bienhechor,ESP,3.010081,train,10
elitismo,ESP,2.601675,train,8
soto,ESP,4.099257,train,4
maximum,ESP,2.629041,train,7
plasma,ESP,3.790524,train,6
tiraje,ESP,2.682032,train,6
moje,ESP,2.392584,train,4
uva,ESP,3.791209,train,3
escarpado,ESP,2.975663,train,9
inmortal,ESP,3.9077949999999997,train,8
gritona,ESP,3.20019,train,7
soliloquio,ESP,2.528804,train,10
aurora,ESP,4.108366999999999,train,6
dialectica,ESP,3.761458,train,10
jonia,ESP,2.890168,train,5
alucinada,ESP,2.456252,train,9
hortelano,ESP,3.038109,train,9
germinar,ESP,2.902705,train,8
extraneza,ESP,3.494041,train,9
pesado,ESP,4.240449,train,6
name,ESP,2.553163,train,4
locacion,ESP,2.718596,train,8
yeso,ESP,3.841168,train,4
generala,ESP,2.7765880000000003,train,8
sayon,ESP,2.456252,train,5
carolingia,ESP,2.764623,train,10
lanzar,ESP,4.378235,train,6
recabar,ESP,3.45079,train,7
blancura,ESP,3.3792379999999995,train,8
urticaria,ESP,2.425585,train,9
alentadora,ESP,2.971163,train,10
cinta,ESP,4.379709,train,5
disparador,ESP,2.7621900000000004,train,10
brava,ESP,3.597774,train,5
fratricida,ESP,2.804026,train,10
calabozo,ESP,3.559823,train,8
termes,ESP,2.549197,train,6
doncel,ESP,3.201079,train,6
tejon,ESP,2.884682,train,5
volcan,ESP,4.073348,train,6
vergonzoso,ESP,3.5701959999999997,train,10
carrascal,ESP,2.931726,train,9
medroso,ESP,2.6878610000000003,train,7
laude,ESP,2.852214,train,5
codiciosa,ESP,2.532959,train,9
butano,ESP,3.015561,train,6
sonreir,ESP,3.6297040000000003,train,7
poniente,ESP,3.880429,train,8
apodo,ESP,3.9136870000000004,train,5
imposible,ESP,4.880633,train,9
malaria,ESP,3.6538470000000003,train,7
integrista,ESP,3.343,train,10
ende,ESP,3.959858,train,4
raba,ESP,2.4755580000000004,train,4
mania,ESP,3.474139,train,5
malva,ESP,3.2920870000000004,train,5
quebrar,ESP,3.4381129999999995,train,7
sapo,ESP,3.7258190000000004,train,4
contadora,ESP,2.572468,train,9
mortificar,ESP,2.4308490000000003,train,10
espiar,ESP,3.267645,train,6
jugo,ESP,3.74502,train,4
senor,ESP,5.907976000000001,train,5
aguadulce,ESP,2.6731380000000002,train,9
vibora,ESP,3.7445120000000003,train,6
capilla,ESP,4.5355989999999995,train,7
opio,ESP,3.5515809999999997,train,4
consumar,ESP,3.076436,train,8
desbroce,ESP,2.398261,train,8
micha,ESP,2.62236,train,5
urna,ESP,3.3891410000000004,train,4
atizar,ESP,2.5873169999999996,train,6
peste,ESP,3.944579,train,5
mujeriego,ESP,2.921703,train,9
tarifa,ESP,3.8844980000000002,train,6
inervacion,ESP,2.615573,train,10
vitalidad,ESP,3.742985,train,9
doquiera,ESP,2.928411,train,8
firma,ESP,4.66838,train,5
pergamino,ESP,3.61283,train,9
aptitud,ESP,3.7009800000000004,train,7
florida,ESP,4.375152,train,7
encantar,ESP,3.026318,train,8
ahogo,ESP,3.0087,train,5
subyugar,ESP,2.788232,train,8
cantabro,ESP,3.421326,train,8
apache,ESP,3.403865,train,6
situar,ESP,3.938932,train,6
amansar,ESP,2.4093970000000002,train,7
humor,ESP,4.4793650000000005,train,5
irrision,ESP,2.498542,train,8
barbudo,ESP,3.186631,train,7
tortura,ESP,4.2358,train,7
molinero,ESP,3.098357,train,8
toponimo,ESP,3.741196,train,8
lisis,ESP,3.3226739999999997,train,5
cele,ESP,2.446268,train,4
intentar,ESP,4.696689,train,8
antartico,ESP,3.4971970000000003,train,9
beber,ESP,4.268786,train,5
alqueria,ESP,3.3762809999999996,train,8
artesa,ESP,2.718596,train,6
actuado,ESP,3.9664629999999996,train,7
doctrina,ESP,4.591494,train,8
aquietar,ESP,2.381001,train,8
clausula,ESP,4.120082,train,8
heraldico,ESP,3.077618,train,9
ecologista,ESP,3.589864,train,10
indicativo,ESP,3.430848,train,10
convenio,ESP,4.543501999999999,train,8
oral,ESP,4.333611,train,4
convidar,ESP,2.9250700000000003,train,8
asentar,ESP,3.3786480000000005,train,7
clientela,ESP,3.5034389999999997,train,9
discreto,ESP,3.8993379999999997,train,8
insuflar,ESP,2.576228,train,8
regusto,ESP,2.66099,train,7
argelina,ESP,3.279668,train,8
relajado,ESP,3.3908660000000004,train,8
norcoreana,ESP,2.484897,train,10
pontificio,ESP,3.234404,train,10
capitan,ESP,4.883004,train,7
epitome,ESP,2.941522,train,7
salchichon,ESP,2.742219,train,10
logar,ESP,2.541153,train,5
fortificar,ESP,2.960476,train,10
mastodonte,ESP,2.4308490000000003,train,10
bebe,ESP,3.818838,train,4
romantica,ESP,3.891257,train,9
retrasada,ESP,3.0632200000000003,train,9
aquea,ESP,2.601675,train,5
felino,ESP,3.1707349999999996,train,6
idoneo,ESP,3.3774660000000005,train,6
endurecer,ESP,3.252133,train,9
raido,ESP,2.804026,train,5
penumbra,ESP,3.60868,train,8
rabillo,ESP,2.844209,train,7
provenzal,ESP,3.139136,train,9
consorcio,ESP,4.071676999999999,train,9
fastidio,ESP,3.447781,train,8
clerecia,ESP,2.61214,train,8
sacudir,ESP,3.52671,train,7
cuatro,ESP,5.539935,train,6
misiva,ESP,3.431893,train,6
montada,ESP,3.5074050000000003,train,7
litografia,ESP,2.977153,train,10
relajante,ESP,2.799572,train,9
canciller,ESP,4.362171,train,9
lustro,ESP,2.974168,train,6
docena,ESP,4.079854,train,6
sinonimo,ESP,3.9072709999999997,train,8
alimentar,ESP,3.9117900000000003,train,9
realmente,ESP,5.072430000000001,train,9
asestar,ESP,2.862018,train,7
nerviosa,ESP,3.840557,train,8
emanacion,ESP,3.175471,train,9
alado,ESP,4.176694,train,5
merovingio,ESP,2.392584,train,10
silba,ESP,2.799572,train,5
originar,ESP,3.267645,train,8
ronda,ESP,4.643357,train,5
pupa,ESP,2.549197,train,4
pellejo,ESP,3.2870160000000004,train,7
torera,ESP,2.726614,train,6
ergonomia,ESP,2.564848,train,9
deposicion,ESP,3.16013,train,10
moron,ESP,3.503882,train,5
lave,ESP,2.461161,train,4
cinca,ESP,2.902705,train,5
relincho,ESP,2.61214,train,8
prevencion,ESP,4.472193,train,10
todo,ESP,6.140137999999999,train,4
cargada,ESP,3.735266,train,7
leopoldina,ESP,2.451289,train,10
parsimonia,ESP,2.988891,train,10
eucalipto,ESP,2.966615,train,9
miembro,ESP,5.167033,train,7
sena,ESP,3.628046,train,4
rabel,ESP,2.537076,train,5
velado,ESP,3.1782880000000002,train,6
mordaz,ESP,3.059545,train,6
puerco,ESP,3.397131,train,6
pereza,ESP,3.6779040000000003,train,6
ventilar,ESP,2.690747,train,8
tirado,ESP,3.7868510000000004,train,6
clip,ESP,3.3013510000000004,train,4
semental,ESP,2.528804,train,8
cartelera,ESP,3.327348,train,9
calcular,ESP,4.073825,train,8
sacerdote,ESP,4.506791000000001,train,9
satirico,ESP,3.334592,train,8
cocimiento,ESP,2.398261,train,10
hilera,ESP,3.462135,train,6
captacion,ESP,3.600969,train,9
foliar,ESP,2.875382,train,6
rubor,ESP,3.3246830000000003,train,5
ganga,ESP,2.980118,train,5
pobre,ESP,4.969486,train,5
lactea,ESP,3.4913190000000003,train,6
captura,ESP,4.215061,train,7
escoria,ESP,3.132946,train,7
rupestre,ESP,3.400511,train,8
placidez,ESP,2.7694490000000003,train,8
canonjia,ESP,2.498542,train,8
chivo,ESP,3.397696,train,5
habanero,ESP,2.6878610000000003,train,8
concordato,ESP,3.005925,train,10
costado,ESP,4.243601,train,7
atroz,ESP,3.6326730000000005,train,5
preceptivo,ESP,3.110561,train,10
propicio,ESP,3.671036,train,8
enigma,ESP,3.8145339999999996,train,6
tiesto,ESP,2.590951,train,6
cubeta,ESP,2.9447389999999998,train,6
demagogica,ESP,2.541153,train,10
maldita,ESP,3.862018,train,7
insensible,ESP,3.457731,train,10
dama,ESP,4.468898,train,4
nucleo,ESP,4.631883,train,6
mimetismo,ESP,2.625714,train,9
gamonal,ESP,2.844209,train,7
estrellado,ESP,3.303461,train,10
cauto,ESP,3.1688259999999997,train,5
cerquita,ESP,2.949521,train,8
aldeano,ESP,3.055838,train,7
escrutinio,ESP,3.662527,train,10
coa,ESP,2.827741,train,3
barriga,ESP,3.4765010000000003,train,7
levadizo,ESP,2.767042,train,8
cansancio,ESP,4.00018,train,9
epicentro,ESP,3.395432,train,9
endocrino,ESP,2.718596,train,9
conceder,ESP,4.257625,train,8
ombligo,ESP,3.439653,train,7
deslindar,ESP,2.601675,train,9
relato,ESP,4.458615,train,6
hosteleria,ESP,3.398261,train,10
galactosa,ESP,2.392584,train,9
merendero,ESP,2.59813,train,9
abandonado,ESP,4.355439,train,10
climax,ESP,3.1810869999999998,train,6
alfar,ESP,2.392584,train,5
evangelico,ESP,3.152252,train,10
indochina,ESP,3.259182,train,9
dotado,ESP,4.145743,train,6
erbio,ESP,2.498542,train,5
celtibera,ESP,2.41486,train,9
precursor,ESP,3.771842,train,9
teodolito,ESP,2.392584,train,9
asegurado,ESP,4.071916000000001,train,9
cafeteria,ESP,3.536256,train,9
abocado,ESP,3.054595,train,7
quirofano,ESP,3.119225,train,9
bandido,ESP,3.4783809999999997,train,7
fauna,ESP,4.309384,train,5
viajar,ESP,4.400567,train,6
encerrar,ESP,3.5300540000000002,train,8
caprichosa,ESP,3.236046,train,10
ralo,ESP,2.667106,train,4
lombriz,ESP,3.1482580000000002,train,7
arrestar,ESP,3.1975119999999997,train,8
identico,ESP,3.889986,train,8
publica,ESP,5.1969650000000005,train,7
poliester,ESP,2.629041,train,9
transmisor,ESP,3.40275,train,10
minga,ESP,2.564848,train,5
acetico,ESP,2.827741,train,7
tragico,ESP,3.9503120000000003,train,7
subvencion,ESP,3.714803,train,10
astur,ESP,2.906222,train,5
gentil,ESP,3.70767,train,6
liviandad,ESP,2.891982,train,9
contento,ESP,4.288108,train,8
impedancia,ESP,3.079972,train,10
deshecha,ESP,3.174528,train,8
feminismo,ESP,3.3027589999999996,train,9
carretela,ESP,2.532959,train,9
gestual,ESP,2.710427,train,7
publicidad,ESP,4.503616,train,10
puridad,ESP,2.590951,train,7
grano,ESP,4.197959,train,5
registro,ESP,4.6283449999999995,train,8
poncho,ESP,3.438627,train,6
desenlace,ESP,3.835229,train,9
pataleta,ESP,2.392584,train,8
elocucion,ESP,2.403865,train,9
radiacion,ESP,4.163436,train,9
basamento,ESP,2.963556,train,9
toscana,ESP,3.5519769999999995,train,7
simplon,ESP,2.451289,train,7
epileptico,ESP,2.744766,train,10
encoger,ESP,2.392584,train,7
razonar,ESP,3.4645629999999996,train,7
burdel,ESP,2.957375,train,6
vicio,ESP,3.9650879999999997,train,5
casanova,ESP,3.4949449999999995,train,8
negativo,ESP,4.304512,train,8
rosaleda,ESP,3.094969,train,8
herbario,ESP,3.055838,train,8
capacidad,ESP,5.175330000000001,train,9
dispuesto,ESP,4.705757,train,9
apoteosico,ESP,2.470812,train,10
colgado,ESP,3.841575,train,7
liso,ESP,3.486282,train,4
balcon,ESP,3.963403,train,6
quemazon,ESP,2.398261,train,8
terruno,ESP,2.858123,train,7
bosnia,ESP,4.1429089999999995,train,6
single,ESP,4.496522,train,6
esforzado,ESP,3.628378,train,9
beneficio,ESP,4.629207,train,9
joyero,ESP,3.027644,train,6
empeno,ESP,4.179036,train,6
metropoli,ESP,3.558265,train,9
niquel,ESP,3.4126830000000004,train,6
vaguada,ESP,3.288471,train,7
compilar,ESP,2.983062,train,8
puntal,ESP,3.090409,train,6
ardiente,ESP,4.069878,train,8
arpista,ESP,2.520371,train,7
modus,ESP,3.154235,train,5
colerica,ESP,2.557093,train,8
silvano,ESP,2.84823,train,7
usual,ESP,3.7930309999999996,train,5
pinocho,ESP,2.91831,train,7
menopausia,ESP,2.968136,train,10
despensa,ESP,3.257625,train,8
mioceno,ESP,3.044524,train,7
carrete,ESP,2.965088,train,7
mecanica,ESP,4.366258,train,8
brindar,ESP,3.770886,train,7
urbanizar,ESP,2.759743,train,9
aguzar,ESP,2.852214,train,6
amplio,ESP,4.732871,train,6
camera,ESP,3.0470639999999998,train,6
porcel,ESP,2.829834,train,6
moralidad,ESP,3.7665599999999997,train,9
parentesis,ESP,3.766318,train,10
fonema,ESP,3.2054970000000003,train,6
neutrino,ESP,2.5117700000000003,train,8
subasta,ESP,3.8561620000000003,train,7
lunes,ESP,4.903728,train,5
caballito,ESP,3.145239,train,9
revoltoso,ESP,2.557093,train,9
pasmo,ESP,2.8697049999999997,train,5
entereza,ESP,3.3885650000000003,train,8
culpa,ESP,4.627014,train,5
descarada,ESP,3.0457959999999997,train,9
solenoide,ESP,2.375093,train,9
coartada,ESP,3.3165910000000003,train,8
libretista,ESP,2.75232,train,10
emocional,ESP,4.1318019999999995,train,9
marcial,ESP,3.8571440000000004,train,7
angular,ESP,3.747551,train,7
