data,label,split,freq,len
glucogeno,ESP,train,2.8462240000000003,9
originario,ESP,train,3.9573739999999997,10
picota,ESP,train,3.1992990000000003,6
unitario,ESP,train,3.7815160000000003,8
destilar,ESP,train,2.502996,8
usuaria,ESP,train,2.572468,7
figaro,ESP,train,2.957375,6
forastero,ESP,train,3.6981610000000003,9
cresta,ESP,train,3.610068,6
albergar,ESP,train,3.871985,8
encendida,ESP,train,3.682032,9
tostado,ESP,train,3.2615060000000002,7
arenque,ESP,train,2.974168,7
modelado,ESP,train,3.597774,8
degollado,ESP,train,3.2417439999999997,9
sonador,ESP,train,3.3897169999999996,7
abismo,ESP,train,4.124448,6
analitico,ESP,train,3.3920120000000002,9
tisular,ESP,train,2.664059,7
perdiz,ESP,train,4.118796,6
golpeo,ESP,train,2.880986,6
liberador,ESP,train,2.91831,9
salga,ESP,train,4.027908999999999,5
platon,ESP,train,3.9002269999999997,6
activacion,ESP,train,3.599197,10
masia,ESP,train,3.059545,5
hito,ESP,train,3.888347,4
sama,ESP,train,2.972668,4
oficiante,ESP,train,2.441189,9
recuadro,ESP,train,2.943134,8
blancura,ESP,train,3.3792379999999995,8
lapa,ESP,train,3.102835,4
lechosa,ESP,train,2.557093,7
amigo,ESP,train,5.1399040000000005,5
cardenal,ESP,train,4.456894,8
tabique,ESP,train,3.208127,7
sedienta,ESP,train,2.778942,8
literario,ESP,train,4.316591000000001,9
recitador,ESP,train,2.375093,9
remanente,ESP,train,3.311111,9
incuria,ESP,train,2.520371,7
tendiente,ESP,train,2.702102,9
resoplido,ESP,train,2.4093970000000002,9
preocupar,ESP,train,3.326683,9
clamar,ESP,train,2.731878,6
arriesgado,ESP,train,3.484436,10
foliculo,ESP,train,2.729254,8
enfoque,ESP,train,4.615334,7
ruin,ESP,train,3.3648599999999997,4
derretido,ESP,train,2.827741,9
tilde,ESP,train,2.935016,5
quebrado,ESP,train,3.392584,8
pabellon,ESP,train,4.239962,8
guirnalda,ESP,train,3.04197,9
lesion,ESP,train,4.290138,6
ciclista,ESP,train,4.139136,8
burrito,ESP,train,2.726614,7
priori,ESP,train,3.795523,6
atalaya,ESP,train,3.46116,7
fervoroso,ESP,train,2.854193,9
frijol,ESP,train,3.238497,6
angora,ESP,train,2.441189,6
consumidor,ESP,train,4.486512,10
naranjo,ESP,train,3.4944940000000004,7
armonioso,ESP,train,3.201079,9
verga,ESP,train,2.679087,5
desvanecer,ESP,train,2.911444,10
punteada,ESP,train,2.375093,8
incluso,ESP,train,5.43668,7
agravar,ESP,train,3.3648599999999997,7
progresion,ESP,train,3.688729,10
poblacion,ESP,train,5.511557,9
tipificar,ESP,train,2.541153,9
empeno,ESP,train,4.179036,6
licenciar,ESP,train,2.726614,9
timbal,ESP,train,2.759743,6
continente,ESP,train,4.634052,10
hongo,ESP,train,3.5609879999999996,5
alacena,ESP,train,2.657898,7
inerte,ESP,train,3.518664,6
honradez,ESP,train,3.613517,8
catalana,ESP,train,4.370367,8
lista,ESP,train,5.075726,5
cuaresma,ESP,train,3.407745,8
opinion,ESP,train,5.262417,7
regir,ESP,train,3.471288,5
brotar,ESP,train,3.383926,6
asceta,ESP,train,2.806236,6
lucha,ESP,train,5.224058,5
admonicion,ESP,train,2.545193,10
ardiente,ESP,train,4.069878,8
adicion,ESP,train,3.816045,7
amargura,ESP,train,3.854193,8
laya,ESP,train,3.2133380000000002,4
impersonal,ESP,train,3.284092,10
zumba,ESP,train,2.6516490000000004,5
rociado,ESP,train,2.502996,7
limpio,ESP,train,4.088687,6
proyectar,ESP,train,3.5732230000000005,9
portena,ESP,train,3.260733,7
tejedor,ESP,train,3.215921,7
peruano,ESP,train,4.3563089999999995,7
intimo,ESP,train,4.025653,6
acampar,ESP,train,3.0470639999999998,7
bosque,ESP,train,4.700586,6
automatica,ESP,train,3.8921620000000003,10
domo,ESP,train,3.201079,4
asirio,ESP,train,3.074063,6
simonia,ESP,train,2.583652,7
pupitre,ESP,train,3.066865,7
medular,ESP,train,3.0533490000000003,7
soliloquio,ESP,train,2.528804,10
cordial,ESP,train,3.626381,7
baca,ESP,train,2.806236,4
levante,ESP,train,4.102501,7
retrato,ESP,train,4.2974559999999995,7
balacera,ESP,train,2.375093,8
angelino,ESP,train,2.6936139999999997,8
desarraigo,ESP,train,2.844209,10
marginal,ESP,train,3.722089,8
romera,ESP,train,2.532959,6
patrono,ESP,train,3.689883,7
topologia,ESP,train,3.485821,9
fobia,ESP,train,3.194817,5
relanzar,ESP,train,3.3798269999999997,8
gerundense,ESP,train,2.833989,10
cilindro,ESP,train,3.6076370000000004,8
censal,ESP,train,2.61214,6
sen,ESP,train,3.5370760000000003,3
revoque,ESP,train,2.831916,7
abandono,ESP,train,4.307233,8
lunfardo,ESP,train,2.734486,8
peluqueria,ESP,train,3.260733,10
despotico,ESP,train,2.984526,9
intrincado,ESP,train,3.061998,10
psi,ESP,train,3.393155,3
estilo,ESP,train,5.116331,6
alumbrada,ESP,train,2.744766,9
perjurio,ESP,train,2.7076700000000002,8
rata,ESP,train,3.747551,4
signatura,ESP,train,2.484897,9
zurron,ESP,train,2.638874,6
garanon,ESP,train,2.520371,7
remitir,ESP,train,3.574728,7
silicio,ESP,train,3.331972,7
overo,ESP,train,2.904467,5
elogio,ESP,train,3.828997,6
prohibido,ESP,train,4.183591000000001,9
afrontar,ESP,train,4.37545,8
coctel,ESP,train,3.233581,6
morbo,ESP,train,3.078796,5
rastreo,ESP,train,3.117075,7
cambiada,ESP,train,3.286287,8
pacto,ESP,train,4.804668,5
inferencia,ESP,train,3.2920870000000004,10
limpiador,ESP,train,2.375093,9
arritmia,ESP,train,2.747298,8
solemne,ESP,train,4.114806,7
metropoli,ESP,train,3.558265,9
desfalco,ESP,train,2.553163,8
trineo,ESP,train,3.256063,6
agreste,ESP,train,3.106163,7
coleto,ESP,train,2.549197,6
exoterico,ESP,train,2.524608,9
perfilado,ESP,train,2.799572,9
pergamino,ESP,train,3.61283,9
volea,ESP,train,2.817122,5
fervor,ESP,train,3.677014,6
progenitor,ESP,train,3.3518760000000003,10
sortear,ESP,train,3.2789260000000002,7
danada,ESP,train,3.459204,6
estanteria,ESP,train,2.880986,10
pelambre,ESP,train,2.520371,8
patibulo,ESP,train,3.189377,8
vasca,ESP,train,4.309799,5
porosidad,ESP,train,2.767042,9
quiasmo,ESP,train,2.420255,7
manchega,ESP,train,2.914891,8
referencia,ESP,train,5.0601959999999995,10
subsuelo,ESP,train,3.5617629999999996,8
sintetizar,ESP,train,3.36425,10
haraposo,ESP,train,3.187548,8
altaneria,ESP,train,2.858123,9
recorrido,ESP,train,4.557641,9
balance,ESP,train,4.282254,7
conclusion,ESP,train,4.643228,10
forjador,ESP,train,2.654785,8
simbologia,ESP,train,3.2978110000000003,10
auditora,ESP,train,2.856163,8
encinar,ESP,train,3.026318,7
suplicar,ESP,train,2.95425,8
tilo,ESP,train,2.8991599999999997,4
trino,ESP,train,2.92001,5
valla,ESP,train,3.727408,5
bambuco,ESP,train,2.43605,7
mensurable,ESP,train,2.425585,10
redondo,ESP,train,4.086727,7
aceitoso,ESP,train,2.4308490000000003,8
invitada,ESP,train,3.6799730000000004,8
fallido,ESP,train,3.6206730000000005,7
platino,ESP,train,3.940714,7
carlismo,ESP,train,2.935016,8
joropo,ESP,train,2.520371,6
embocadura,ESP,train,2.790524,10
juliana,ESP,train,3.355626,7
elitismo,ESP,train,2.601675,8
festivo,ESP,train,3.617961,7
extrano,ESP,train,4.464708,7
analizar,ESP,train,4.426219000000001,8
diestra,ESP,train,3.5333730000000005,7
emulacion,ESP,train,3.339139,9
lepra,ESP,train,3.2401240000000002,5
requinto,ESP,train,2.66099,8
cruzado,ESP,train,3.906747,7
anal,ESP,train,3.502996,4
aviso,ESP,train,4.241097,5
rodeo,ESP,train,3.770886,5
marfil,ESP,train,3.989615,6
socia,ESP,train,2.873498,5
ademar,ESP,train,3.1017200000000003,6
respetuoso,ESP,train,3.603789,10
pomulo,ESP,train,2.446268,6
litio,ESP,train,3.034214,5
utopia,ESP,train,3.699854,6
forjar,ESP,train,3.4121370000000004,6
robar,ESP,train,4.017056,5
manchar,ESP,train,2.867796,7
avicultor,ESP,train,2.392584,9
viral,ESP,train,3.137082,5
ventilador,ESP,train,3.058313,10
cohecho,ESP,train,3.140159,7
vicario,ESP,train,3.7457809999999996,7
retahila,ESP,train,2.723958,8
anagrama,ESP,train,3.519518,8
arcilloso,ESP,train,2.6516490000000004,9
igualar,ESP,train,3.663446,7
consejero,ESP,train,4.504058000000001,9
sublimidad,ESP,train,2.754808,10
arroba,ESP,train,2.638874,6
cuco,ESP,train,3.253709,4
bendita,ESP,train,3.616257,7
contaduria,ESP,train,2.993213,10
miramiento,ESP,train,2.710427,10
abanto,ESP,train,2.676123,6
rebelion,ESP,train,4.346254,8
montero,ESP,train,3.824159,7
insuflar,ESP,train,2.576228,8
solvente,ESP,train,3.242552,8
hepatica,ESP,train,3.12243,8
recogida,ESP,train,4.14534,8
cartuchera,ESP,train,2.375093,10
ascetica,ESP,train,2.880986,8
marisma,ESP,train,2.788232,7
nublado,ESP,train,3.183868,7
haba,ESP,train,2.888347,4
denominar,ESP,train,3.887068,9
fecho,ESP,train,2.757283,5
universo,ESP,train,4.747879,8
afrodita,ESP,train,3.445257,8
docilidad,ESP,train,2.991777,9
peninsula,ESP,train,4.583946,9
modulacion,ESP,train,3.62236,10
extatico,ESP,train,2.4755580000000004,8
narrar,ESP,train,3.40275,6
comentario,ESP,train,4.370488,10
semen,ESP,train,3.69447,5
tabernera,ESP,train,2.420255,9
canina,ESP,train,2.963556,6
petreo,ESP,train,2.560988,6
impostor,ESP,train,3.0394,8
arre,ESP,train,2.742219,4
sanador,ESP,train,2.75232,7
tronco,ESP,train,4.099144,6
zancadilla,ESP,train,2.520371,10
homologa,ESP,train,2.836052,8
madrono,ESP,train,2.8462240000000003,7
heredera,ESP,train,3.7523190000000004,8
accesit,ESP,train,2.873498,7
tornillo,ESP,train,3.289197,8
exanime,ESP,train,2.667106,7
distanciar,ESP,train,2.702102,10
riel,ESP,train,2.9250700000000003,4
guaira,ESP,train,3.1149139999999997,6
tolerable,ESP,train,3.0632200000000003,9
edad,ESP,train,5.266118,4
verdulero,ESP,train,2.502996,9
noruego,ESP,train,3.8308760000000004,7
fiera,ESP,train,3.7048949999999996,5
autora,ESP,train,4.0357769999999995,6
tornado,ESP,train,3.566383,7
baliza,ESP,train,2.6051919999999997,6
adaptar,ESP,train,4.003132,7
menisco,ESP,train,3.001729,7
plomada,ESP,train,2.446268,7
recluso,ESP,train,2.998909,7
presion,ESP,train,4.86196,7
contrasena,ESP,train,3.2089990000000004,10
suponer,ESP,train,4.314202,7
dilatado,ESP,train,3.1782880000000002,8
moralista,ESP,train,3.132946,9
mellado,ESP,train,2.943134,7
voluptuoso,ESP,train,2.731878,10
millonario,ESP,train,3.6267150000000004,10
paraguaya,ESP,train,3.473666,9
criminal,ESP,train,4.3115239999999995,8
ropa,ESP,train,4.5346519999999995,4
iluminado,ESP,train,3.774458,9
templa,ESP,train,2.560988,6
retroceder,ESP,train,3.8275309999999996,10
esquina,ESP,train,4.307859,7
sustraer,ESP,train,2.99607,8
cine,ESP,train,5.118698999999999,4
ducado,ESP,train,3.892524,6
labrado,ESP,train,3.248167,7
borrador,ESP,train,3.8885300000000003,8
telemetria,ESP,train,2.484897,10
embellecer,ESP,train,2.860075,10
pitar,ESP,train,2.66099,5
dilema,ESP,train,3.729254,6
esgrima,ESP,train,3.6440300000000003,7
senera,ESP,train,2.61214,6
oso,ESP,train,4.131177,3
tallar,ESP,train,2.907969,6
genuino,ESP,train,3.415403,7
incestuosa,ESP,train,2.553163,10
altiplano,ESP,train,3.5463989999999996,9
cimiento,ESP,train,3.2529220000000003,8
deducible,ESP,train,2.484897,9
calcico,ESP,train,2.893787,7
psique,ESP,train,3.185712,6
aguzar,ESP,train,2.852214,6
allegar,ESP,train,2.638874,7
general,ESP,train,5.7659970000000005,7
acerbo,ESP,train,2.684957,6
imperar,ESP,train,2.629041,7
bodeguero,ESP,train,2.420255,9
sato,ESP,train,2.873498,4
efectista,ESP,train,2.4894939999999997,9
poseedora,ESP,train,2.971163,9
grunir,ESP,train,3.018275,6
abolengo,ESP,train,3.0811439999999997,8
emplear,ESP,train,4.28541,7
memo,ESP,train,2.902705,4
obsidiana,ESP,train,2.9526790000000003,9
posponer,ESP,train,3.292807,8
asesino,ESP,train,4.280926,7
fiesta,ESP,train,4.8646080000000005,6
ordinaria,ESP,train,3.871606,9
analfabeto,ESP,train,2.814966,10
cartilla,ESP,train,3.000321,8
jerez,ESP,train,3.974617,5
reliquia,ESP,train,3.358725,8
duda,ESP,train,5.2265690000000005,4
congruente,ESP,train,2.980118,10
andadura,ESP,train,3.602381,8
quedar,ESP,train,4.627614,6
ligur,ESP,train,2.557093,5
avena,ESP,train,3.3537550000000005,5
disimulada,ESP,train,3.108367,10
simiente,ESP,train,3.2133380000000002,8
opera,ESP,train,4.473191,5
semejante,ESP,train,4.7355,9
esteril,ESP,train,3.656656,7
abismal,ESP,train,2.879126,7
nayade,ESP,train,2.398261,6
cardo,ESP,train,3.4532809999999996,5
flote,ESP,train,3.3798269999999997,5
linguista,ESP,train,3.331314,9
documentar,ESP,train,3.194817,10
jugador,ESP,train,4.9867870000000005,7
misticismo,ESP,train,3.415403,10
celestina,ESP,train,3.36425,9
arnes,ESP,train,3.0141970000000002,5
salar,ESP,train,3.0728720000000003,5
rala,ESP,train,2.524608,4
pegar,ESP,train,3.6532199999999997,5
maleta,ESP,train,3.645628,6
uva,ESP,train,3.791209,3
apostata,ESP,train,2.774221,8
bofetada,ESP,train,3.2920870000000004,8
henry,ESP,train,4.399556,5
minorista,ESP,train,3.2098709999999997,9
trauma,ESP,train,3.530471,6
compasion,ESP,train,4.1236,9
irrealidad,ESP,train,2.965088,10
metrico,ESP,train,3.147254,7
marquesa,ESP,train,3.8815419999999996,8
eficiencia,ESP,train,4.3086910000000005,10
rezongon,ESP,train,2.7158900000000004,8
cuchillo,ESP,train,4.233168,8
revestir,ESP,train,3.150259,8
freatico,ESP,train,2.590951,8
cervical,ESP,train,3.14118,8
hidropesia,ESP,train,2.43605,10
equiparar,ESP,train,3.267645,9
tenis,ESP,train,4.211348,5
compuesto,ESP,train,4.605122,9
confinado,ESP,train,3.266882,9
del,ESP,train,7.116784,3
inga,ESP,train,2.7694490000000003,4
occidental,ESP,train,4.8288720000000005,10
cuerpo,ESP,train,5.387936,6
tazon,ESP,train,3.000321,5
trimestre,ESP,train,4.090294999999999,9
arriendo,ESP,train,3.102835,8
utopico,ESP,train,3.164017,7
apariencia,ESP,train,4.47105,10
recodo,ESP,train,3.1726360000000002,6
desemboque,ESP,train,2.713167,10
cuchitril,ESP,train,2.524608,9
birria,ESP,train,2.502996,6
forma,ESP,train,5.849892,5
desdenosa,ESP,train,2.911444,9
bizco,ESP,train,2.690747,5
opa,ESP,train,3.7621900000000004,3
desafuero,ESP,train,3.102835,9
gramatico,ESP,train,2.946339,9
endurecer,ESP,train,3.252133,9
jure,ESP,train,2.84823,4
dominico,ESP,train,3.373305,8
individuo,ESP,train,4.613964,9
finura,ESP,train,3.233581,6
morisca,ESP,train,3.1581740000000003,7
absoluta,ESP,train,4.671307,8
tempano,ESP,train,2.524608,7
incriminar,ESP,train,2.507405,10
inquina,ESP,train,2.541153,7
voluble,ESP,train,2.893787,7
diantre,ESP,train,2.902705,7
anteponer,ESP,train,2.936652,9
encerrado,ESP,train,4.0113199999999996,9
cofrade,ESP,train,2.60868,7
septicemia,ESP,train,2.4308490000000003,10
tintineo,ESP,train,2.7836119999999998,8
traspasar,ESP,train,3.5667660000000003,9
estadio,ESP,train,4.817551,7
esparcido,ESP,train,2.978638,9
merluza,ESP,train,3.215061,7
pandero,ESP,train,2.7076700000000002,7
trasunto,ESP,train,2.84823,8
cotorra,ESP,train,3.471765,7
barreno,ESP,train,2.375093,7
adicional,ESP,train,4.400118,9
deliberar,ESP,train,3.186631,9
encendedor,ESP,train,2.90971,10
geofisico,ESP,train,2.66099,9
florido,ESP,train,3.2811470000000003,7
militancia,ESP,train,3.677014,10
grosella,ESP,train,2.4093970000000002,8
vencejo,ESP,train,2.804026,7
decanato,ESP,train,2.657898,8
prusiano,ESP,train,3.306258,8
aportacion,ESP,train,4.218999999999999,10
demanda,ESP,train,4.834279,7
estufa,ESP,train,3.4207910000000004,6
roque,ESP,train,4.175942,5
bursatil,ESP,train,3.6575879999999996,8
piano,ESP,train,4.549077,5
logistico,ESP,train,3.4406779999999997,9
educador,ESP,train,3.3993870000000004,8
deber,ESP,train,5.2266699999999995,5
reja,ESP,train,3.618301,4
sedicioso,ESP,train,2.381001,9
glotoneria,ESP,train,2.553163,10
fatalmente,ESP,train,3.183868,10
pano,ESP,train,2.43605,4
inspirar,ESP,train,3.48072,8
correr,ESP,train,4.532173,6
semestre,ESP,train,4.074539,8
uta,ESP,train,2.971163,3
pintura,ESP,train,4.64175,7
arrastrado,ESP,train,3.691896,10
fallo,ESP,train,4.439192,5
diferir,ESP,train,3.0533490000000003,7
harpia,ESP,train,2.381001,6
chanca,ESP,train,2.461161,6
alegro,ESP,train,3.9243989999999997,6
venenoso,ESP,train,3.136052,8
greda,ESP,train,2.788232,5
accidental,ESP,train,3.6491239999999996,10
desmontar,ESP,train,3.1957169999999997,9
previsora,ESP,train,2.648491,9
juventud,ESP,train,4.736691,8
rebozo,ESP,train,2.7694490000000003,6
veintidos,ESP,train,3.5843879999999997,9
devocion,ESP,train,4.113069,8
fonema,ESP,train,3.2054970000000003,6
barragan,ESP,train,3.1735830000000003,8
geometrico,ESP,train,3.3493589999999998,10
hospicio,ESP,train,3.3090379999999997,8
apicultura,ESP,train,3.203735,10
cachorro,ESP,train,3.284092,8
rambla,ESP,train,3.6481739999999996,6
collado,ESP,train,3.613517,7
disimulado,ESP,train,3.098357,10
matriarcal,ESP,train,2.43605,10
colegiala,ESP,train,2.564848,9
invencion,ESP,train,4.0834790000000005,9
declarar,ESP,train,4.303391,8
menstrual,ESP,train,2.92001,9
ejercer,ESP,train,4.458419,7
inquietud,ESP,train,4.237927,9
voragine,ESP,train,2.977153,8
portico,ESP,train,3.7117989999999996,7
completo,ESP,train,4.8734980000000006,8
cucu,ESP,train,2.549197,4
azotado,ESP,train,3.130864,7
tisica,ESP,train,2.41486,6
mezcla,ESP,train,4.593765,6
apoderar,ESP,train,3.142198,8
pulga,ESP,train,3.269925,5
chacha,ESP,train,2.532959,6
germania,ESP,train,2.819266,8
platea,ESP,train,3.232756,6
lavatorio,ESP,train,2.480253,9
digestivo,ESP,train,3.502553,9
ventral,ESP,train,3.2124740000000003,7
metida,ESP,train,3.24657,6
bastante,ESP,train,5.163581,8
caudillo,ESP,train,3.8887120000000004,8
sastre,ESP,train,3.6981610000000003,6
jurado,ESP,train,4.534363,6
lusitano,ESP,train,2.744766,8
estatico,ESP,train,3.3449169999999997,8
negociador,ESP,train,3.518236,10
entusiasmo,ESP,train,4.4134459999999995,10
depredador,ESP,train,3.2913669999999997,10
prefijo,ESP,train,3.4502900000000003,7
academica,ESP,train,4.078561,9
automovil,ESP,train,4.304932,9
albaceteno,ESP,train,2.583652,10
azulado,ESP,train,3.289921,7
quema,ESP,train,3.860853,5
voltereta,ESP,train,2.601675,9
noviazgo,ESP,train,3.190289,8
poma,ESP,train,2.7836119999999998,4
laton,ESP,train,3.1810869999999998,5
bombero,ESP,train,3.16013,7
ofender,ESP,train,3.4375980000000004,7
bock,ESP,train,2.520371,4
inmaculada,ESP,train,3.8333690000000002,10
espejo,ESP,train,4.419504,6
maquina,ESP,train,4.57899,7
copulativo,ESP,train,2.494042,10
asmatico,ESP,train,2.41486,8
pontificio,ESP,train,3.234404,10
errada,ESP,train,2.682032,6
empinado,ESP,train,2.797327,8
califal,ESP,train,2.572468,7
conejito,ESP,train,2.451289,8
cata,ESP,train,3.2089990000000004,4
minuto,ESP,train,4.552847,6
region,ESP,train,5.34291,6
tio,ESP,train,5.179316,3
ultratumba,ESP,train,2.801805,10
secreto,ESP,train,4.786782,7
gacela,ESP,train,3.00453,6
socorrer,ESP,train,3.378057,8
subtitulo,ESP,train,3.0521,9
abordar,ESP,train,4.501576,7
fronton,ESP,train,3.525029,7
irrumpir,ESP,train,2.8502259999999997,8
paladar,ESP,train,3.444751,7
orfanato,ESP,train,3.156209,8
angolena,ESP,train,2.375093,8
mal,ESP,train,5.297171,3
halagar,ESP,train,2.819266,7
sudoroso,ESP,train,2.734486,8
guante,ESP,train,3.567531,6
alcahuete,ESP,train,2.545193,9
movilidad,ESP,train,4.2812209999999995,9
nebuloso,ESP,train,2.7928029999999997,8
arcangel,ESP,train,3.6510190000000002,8
olifante,ESP,train,2.41486,8
capricho,ESP,train,3.8317089999999996,8
notificado,ESP,train,3.182016,10
pastora,ESP,train,3.48536,7
inherente,ESP,train,3.718596,9
deuda,ESP,train,4.5915300000000006,5
mistral,ESP,train,3.2368650000000003,7
envidiable,ESP,train,3.310421,10
vacacional,ESP,train,2.978638,10
notoriedad,ESP,train,3.510465,10
magdalena,ESP,train,4.238905,9
emblema,ESP,train,3.8346089999999995,7
gamuza,ESP,train,2.553163,6
rafaga,ESP,train,3.52587,6
soplon,ESP,train,2.470812,6
permision,ESP,train,2.524608,9
almenara,ESP,train,2.904467,8
hilandero,ESP,train,2.375093,9
estupro,ESP,train,2.446268,7
marica,ESP,train,2.690747,6
estreno,ESP,train,4.226686,7
despojar,ESP,train,3.109465,8
burgales,ESP,train,2.904467,8
disco,ESP,train,5.098751,5
llanada,ESP,train,2.4755580000000004,7
adorno,ESP,train,3.8442089999999998,6
sudeste,ESP,train,4.1490599999999995,7
llevada,ESP,train,4.213856,7
aposta,ESP,train,2.375093,6
colectivo,ESP,train,4.429748,9
izquierdo,ESP,train,4.391095,9
jaleo,ESP,train,2.969652,5
perojo,ESP,train,2.524608,6
empenado,ESP,train,3.554346,8
mahon,ESP,train,3.446269,5
licenciada,ESP,train,3.302055,10
autogiro,ESP,train,2.4093970000000002,8
bou,ESP,train,2.810623,3
almizcle,ESP,train,2.583652,8
generadora,ESP,train,3.049589,10
nogal,ESP,train,3.2098709999999997,5
reprobado,ESP,train,2.4308490000000003,9
saber,ESP,train,5.228374,5
sosegado,ESP,train,3.133984,8
edema,ESP,train,3.119225,5
energetica,ESP,train,4.347144,10
fotograma,ESP,train,2.906222,9
deshonroso,ESP,train,2.545193,10
decoracion,ESP,train,4.0475699999999994,10
loor,ESP,train,2.774221,4
futbolista,ESP,train,4.507142,10
enloquecer,ESP,train,2.84823,10
mellizo,ESP,train,2.6701330000000003,7
medula,ESP,train,2.425585,6
machina,ESP,train,2.704895,7
ronzal,ESP,train,2.744766,6
sumo,ESP,train,4.112525,4
destacado,ESP,train,4.4474290000000005,9
meticuloso,ESP,train,2.9250700000000003,10
caricia,ESP,train,3.326018,7
obtener,ESP,train,4.934639,7
plaza,ESP,train,5.103057,5
salida,ESP,train,4.903693,6
cornuda,ESP,train,2.392584,7
mediar,ESP,train,3.416486,6
teologico,ESP,train,3.3810019999999996,9
pronostico,ESP,train,3.715347,10
canicula,ESP,train,2.545193,8
chueca,ESP,train,3.1287700000000003,6
estupor,ESP,train,3.543582,7
coleta,ESP,train,2.723958,6
acampada,ESP,train,2.938281,8
equitativo,ESP,train,3.512638,10
accion,ESP,train,5.286316,6
armadura,ESP,train,4.042482,8
artritis,ESP,train,3.193915,8
variable,ESP,train,4.456894,8
operario,ESP,train,3.0607729999999997,8
